0.005550	-0.000001
0.029788	-0.000001
0.054100	-0.000001
0.078488	-0.000001
0.102787	0.000000
0.126088	0.000001
0.149275	0.000003
0.173150	0.000005
0.196887	0.000009
0.219912	0.000014
0.242413	0.000020
0.265513	0.000030
0.288550	0.000045
0.310425	0.000065
0.330775	0.000091
0.350675	0.000127
0.370000	0.000176
0.387613	0.000236
0.402825	0.000306
0.416863	0.000388
0.430388	0.000488
0.442550	0.000601
0.452725	0.000714
0.461925	0.000836
0.470913	0.000974
0.479125	0.001121
0.486512	0.001270
0.493187	0.001420
0.499463	0.001579
0.505400	0.001743
0.510837	0.001910
0.515787	0.002073
0.520613	0.002243
0.525262	0.002422
0.529675	0.002603
0.533638	0.002776
0.537437	0.002951
0.541250	0.003137
0.544875	0.003325
0.548188	0.003505
0.551337	0.003685
0.554550	0.003876
0.557700	0.004071
0.560625	0.004259
0.563300	0.004443
0.566013	0.004632
0.568700	0.004825
0.571225	0.005016
0.573600	0.005199
0.575950	0.005388
0.578387	0.005590
0.580800	0.005791
0.582825	0.005975
0.584900	0.006158
0.586987	0.006358
0.589125	0.006558
0.591075	0.006750
0.592988	0.006939
0.594912	0.007136
0.596800	0.007334
0.598613	0.007527
0.600325	0.007715
0.602025	0.007908
0.603775	0.008108
0.605513	0.008306
0.607075	0.008493
0.608637	0.008684
0.610362	0.008888
0.611913	0.009093
0.613413	0.009282
0.614925	0.009471
0.616450	0.009676
0.617938	0.009881
0.619338	0.010072
0.620675	0.010259
0.622138	0.010457
0.623575	0.010659
0.624888	0.010858
0.626175	0.011046
0.627500	0.011243
0.628837	0.011448
0.630175	0.011652
0.631387	0.011842
0.632600	0.012033
0.633925	0.012240
0.635138	0.012448
0.636350	0.012638
0.637525	0.012827
0.638725	0.013027
0.639900	0.013228
0.641037	0.013422
0.642100	0.013613
0.643238	0.013810
0.644363	0.014010
0.645488	0.014210
0.646500	0.014403
0.647575	0.014599
0.648700	0.014801
0.649763	0.015002
0.650738	0.015191
0.651750	0.015380
0.652825	0.015588
0.653800	0.015797
0.654825	0.015988
0.655750	0.016177
0.656725	0.016376
0.657688	0.016577
0.658613	0.016771
0.659500	0.016958
0.660475	0.017155
0.661363	0.017357
0.662313	0.017556
0.663175	0.017744
0.664050	0.017937
0.664975	0.018140
0.665887	0.018342
0.666687	0.018527
0.667513	0.018713
0.668325	0.018894
0.668462	0.018934
0.668575	0.018960
0.668638	0.018980
0.668725	0.018997
0.668675	0.018997
0.668700	0.018997
0.668662	0.018997
0.668700	0.018997
0.668663	0.018997
0.668650	0.018997
0.668650	0.018996
0.668637	0.018997
0.668675	0.018998
0.668612	0.018998
0.668637	0.018997
0.668637	0.018997
0.668625	0.018998
0.668637	0.018997
