0.005575	-0.000001
0.029788	-0.000002
0.054138	-0.000002
0.078475	-0.000002
0.102825	-0.000002
0.126238	-0.000002
0.149550	-0.000002
0.173587	-0.000001
0.197675	-0.000002
0.221150	-0.000001
0.244350	-0.000001
0.268500	-0.000000
0.292987	-0.000000
0.316900	0.000001
0.339975	0.000003
0.363525	0.000006
0.387675	0.000009
0.411150	0.000017
0.432750	0.000028
0.454050	0.000045
0.475612	0.000071
0.495925	0.000110
0.513188	0.000159
0.528938	0.000222
0.544050	0.000304
0.557537	0.000404
0.569138	0.000514
0.579250	0.000634
0.588488	0.000765
0.596863	0.000907
0.604325	0.001054
0.610925	0.001203
0.617063	0.001359
0.622988	0.001526
0.628425	0.001696
0.633163	0.001860
0.637700	0.002028
0.642088	0.002207
0.646275	0.002388
0.650025	0.002564
0.653538	0.002739
0.656925	0.002926
0.660325	0.003115
0.663525	0.003299
0.666450	0.003480
0.669263	0.003666
0.672175	0.003856
0.674825	0.004043
0.677437	0.004220
0.680088	0.004406
0.682600	0.004604
0.685088	0.004802
0.687200	0.004983
0.689238	0.005164
0.691450	0.005360
0.693575	0.005558
0.695500	0.005746
0.697463	0.005932
0.699513	0.006126
0.701375	0.006321
0.703150	0.006512
0.704638	0.006698
0.706188	0.006890
0.707988	0.007086
0.709738	0.007282
0.711125	0.007466
0.712613	0.007654
0.714213	0.007856
0.715763	0.008058
0.717262	0.008244
0.718625	0.008430
0.720125	0.008631
0.721563	0.008834
0.722850	0.009022
0.724100	0.009206
0.725450	0.009401
0.726762	0.009601
0.728038	0.009795
0.729313	0.009980
0.730513	0.010173
0.731800	0.010376
0.732988	0.010576
0.733963	0.010763
0.734950	0.010953
0.736113	0.011156
0.737237	0.011361
0.738275	0.011547
0.739300	0.011734
0.740263	0.011931
0.741462	0.012126
0.742575	0.012318
0.743575	0.012504
0.744625	0.012699
0.745650	0.012896
0.746562	0.013092
0.747438	0.013281
0.748425	0.013474
0.749412	0.013671
0.750350	0.013868
0.751275	0.014054
0.752188	0.014241
0.753113	0.014446
0.754150	0.014650
0.754975	0.014837
0.755788	0.015022
0.756713	0.015217
0.757575	0.015414
0.758388	0.015604
0.759200	0.015788
0.760038	0.015980
0.760938	0.016179
0.761763	0.016373
0.762563	0.016557
0.763375	0.016745
0.764212	0.016943
0.765063	0.017142
0.765825	0.017321
0.766575	0.017503
0.767325	0.017705
0.768013	0.017879
0.768138	0.017914
0.768250	0.017939
0.768475	0.017959
0.769013	0.017971
0.769400	0.017971
0.769538	0.017969
0.769650	0.017968
0.769975	0.017965
0.770525	0.017963
0.770775	0.017960
0.771400	0.017957
0.771325	0.017959
0.771100	0.017962
0.770912	0.017960
0.770825	0.017963
0.771175	0.017958
0.771587	0.017961
