0.005563	-0.000002
0.029638	0.000000
0.053537	0.000003
0.077013	0.000011
0.099413	0.000029
0.118988	0.000063
0.135850	0.000121
0.150125	0.000210
0.161537	0.000324
0.170525	0.000455
0.177863	0.000598
0.184225	0.000759
0.189775	0.000930
0.194438	0.001103
0.198400	0.001275
0.202125	0.001456
0.205525	0.001646
0.208600	0.001836
0.211238	0.002016
0.213750	0.002199
0.216175	0.002395
0.218475	0.002594
0.220500	0.002779
0.222350	0.002963
0.224325	0.003161
0.226163	0.003362
0.227838	0.003558
0.229463	0.003750
0.230962	0.003948
0.232450	0.004148
0.233938	0.004346
0.235300	0.004537
0.236625	0.004734
0.237938	0.004938
0.239225	0.005141
0.240450	0.005334
0.241550	0.005529
0.242700	0.005733
0.243863	0.005937
0.244913	0.006132
0.245938	0.006326
0.247012	0.006530
0.248025	0.006737
0.248975	0.006936
0.249925	0.007130
0.250825	0.007329
0.251787	0.007532
0.252712	0.007731
0.253575	0.007921
0.254350	0.008116
0.255287	0.008325
0.256125	0.008533
0.256875	0.008720
0.257650	0.008908
0.258475	0.009113
0.259250	0.009317
0.260013	0.009512
0.260700	0.009704
0.261463	0.009903
0.262200	0.010104
0.262913	0.010299
0.263575	0.010487
0.264263	0.010682
0.264988	0.010883
0.265625	0.011081
0.266263	0.011268
0.266913	0.011459
0.267575	0.011662
0.268250	0.011866
0.268838	0.012053
0.269488	0.012241
0.270087	0.012444
0.270713	0.012647
0.271275	0.012837
0.271837	0.013019
0.272438	0.013215
0.273050	0.013415
0.273625	0.013610
0.274175	0.013794
0.274738	0.013987
0.275300	0.014190
0.275875	0.014389
0.276425	0.014573
0.276937	0.014761
0.277462	0.014964
0.278025	0.015166
0.278588	0.015351
0.279038	0.015534
0.279600	0.015728
0.280100	0.015924
0.280600	0.016113
0.281075	0.016296
0.281613	0.016486
0.282100	0.016681
0.282562	0.016872
0.283050	0.017058
0.283550	0.017248
0.284038	0.017442
0.284488	0.017635
0.284950	0.017817
0.285412	0.018000
0.285925	0.018199
0.286413	0.018403
0.286875	0.018586
0.287288	0.018762
0.287713	0.018951
0.288175	0.019138
0.288575	0.019318
0.288988	0.019496
0.289500	0.019685
0.289950	0.019874
0.290363	0.020058
0.290763	0.020235
0.291138	0.020412
0.291588	0.020600
0.291925	0.020756
0.292075	0.020795
0.292100	0.020824
0.292150	0.020846
0.292150	0.020869
0.292163	0.020868
0.292200	0.020867
0.292200	0.020867
0.292175	0.020866
0.292200	0.020867
0.292188	0.020868
0.292200	0.020868
0.292200	0.020878
0.292225	0.020879
0.292225	0.020882
0.292200	0.020883
0.292188	0.020883
0.292200	0.020883
0.292213	0.020883
0.292200	0.020883
0.292200	0.020882
0.292200	0.020883
