0.005538	-0.000002
0.029775	-0.000002
0.054063	-0.000002
0.078425	-0.000002
0.102775	-0.000002
0.126113	-0.000002
0.149488	-0.000002
0.173475	-0.000002
0.197550	-0.000002
0.221050	-0.000002
0.244225	-0.000002
0.268387	-0.000002
0.292863	-0.000001
0.316900	-0.000001
0.339987	0.000001
0.363688	0.000002
0.387813	0.000006
0.411338	0.000013
0.432912	0.000024
0.453975	0.000043
0.475163	0.000072
0.495013	0.000115
0.511775	0.000169
0.526987	0.000236
0.541588	0.000324
0.554588	0.000427
0.565813	0.000541
0.575550	0.000663
0.584437	0.000797
0.592475	0.000941
0.599638	0.001091
0.605900	0.001241
0.611775	0.001400
0.617350	0.001569
0.622475	0.001741
0.626988	0.001907
0.631125	0.002076
0.635288	0.002257
0.639163	0.002440
0.642650	0.002617
0.645913	0.002793
0.649150	0.002981
0.652275	0.003172
0.655150	0.003358
0.657813	0.003540
0.660463	0.003727
0.662975	0.003918
0.665338	0.004107
0.667562	0.004288
0.669738	0.004474
0.672000	0.004675
0.674125	0.004874
0.676000	0.005055
0.677825	0.005237
0.679788	0.005434
0.681650	0.005632
0.683338	0.005822
0.685037	0.006008
0.686675	0.006202
0.688300	0.006398
0.689875	0.006589
0.691337	0.006774
0.692837	0.006965
0.694338	0.007162
0.695763	0.007357
0.697087	0.007541
0.698400	0.007729
0.699750	0.007929
0.701175	0.008131
0.702388	0.008317
0.703563	0.008503
0.704850	0.008704
0.706150	0.008905
0.707275	0.009093
0.708362	0.009275
0.709500	0.009469
0.710688	0.009668
0.711812	0.009862
0.712862	0.010046
0.713913	0.010238
0.714988	0.010439
0.716063	0.010637
0.717025	0.010822
0.718013	0.011010
0.719100	0.011210
0.720075	0.011414
0.721025	0.011599
0.721900	0.011783
0.722888	0.011977
0.723788	0.012173
0.724700	0.012363
0.725525	0.012548
0.726450	0.012739
0.727313	0.012934
0.728238	0.013128
0.729013	0.013313
0.729900	0.013502
0.730725	0.013698
0.731588	0.013891
0.732338	0.014074
0.733138	0.014258
0.734000	0.014459
0.734850	0.014661
0.735600	0.014844
0.736375	0.015025
0.737162	0.015217
0.737900	0.015409
0.738625	0.015595
0.739325	0.015774
0.740088	0.015962
0.740813	0.016156
0.741587	0.016346
0.742250	0.016526
0.742950	0.016711
0.743713	0.016905
0.744425	0.017099
0.745075	0.017276
0.745700	0.017451
0.746438	0.017648
0.747050	0.017817
0.747163	0.017852
0.747250	0.017874
0.747288	0.017889
0.747300	0.017904
0.747312	0.017902
0.747300	0.017899
0.747263	0.017893
0.747263	0.017890
0.747238	0.017884
0.747250	0.017879
0.747225	0.017865
0.747163	0.017855
0.747150	0.017854
0.747138	0.017854
0.747150	0.017855
0.747150	0.017852
0.747125	0.017851
