0.005538	-0.000002
0.029800	-0.000002
0.054025	-0.000002
0.078387	-0.000002
0.102738	-0.000002
0.126062	-0.000001
0.149388	-0.000002
0.173400	-0.000002
0.197450	-0.000002
0.220950	-0.000001
0.244112	-0.000001
0.268225	-0.000001
0.292737	-0.000000
0.316600	0.000001
0.339613	0.000003
0.363163	0.000006
0.387250	0.000010
0.410712	0.000018
0.432300	0.000029
0.453463	0.000046
0.475013	0.000073
0.495263	0.000112
0.512488	0.000161
0.528150	0.000223
0.543175	0.000307
0.556738	0.000406
0.568388	0.000515
0.578500	0.000634
0.587775	0.000764
0.596263	0.000905
0.603788	0.001051
0.610375	0.001197
0.616637	0.001353
0.622600	0.001518
0.628050	0.001687
0.632913	0.001849
0.637438	0.002016
0.641963	0.002193
0.646163	0.002372
0.649975	0.002545
0.653538	0.002718
0.657175	0.002903
0.660637	0.003091
0.663850	0.003273
0.666737	0.003452
0.669738	0.003636
0.672550	0.003823
0.675288	0.004009
0.677838	0.004187
0.680300	0.004370
0.682875	0.004566
0.685300	0.004763
0.687488	0.004940
0.689575	0.005119
0.691863	0.005314
0.694025	0.005508
0.696038	0.005694
0.697950	0.005878
0.699900	0.006069
0.701888	0.006261
0.703713	0.006449
0.705425	0.006631
0.707175	0.006819
0.708975	0.007013
0.710700	0.007205
0.712225	0.007386
0.713800	0.007571
0.715425	0.007769
0.717088	0.007967
0.718588	0.008150
0.719975	0.008333
0.721550	0.008531
0.723063	0.008730
0.724400	0.008914
0.725762	0.009094
0.727138	0.009285
0.728512	0.009481
0.729863	0.009672
0.731088	0.009854
0.732375	0.010043
0.733725	0.010241
0.734975	0.010437
0.736188	0.010619
0.737350	0.010803
0.738588	0.011003
0.739812	0.011203
0.740888	0.011385
0.742075	0.011566
0.743163	0.011758
0.744313	0.011950
0.745375	0.012137
0.746438	0.012319
0.747500	0.012508
0.748563	0.012701
0.749613	0.012891
0.750625	0.013076
0.751663	0.013263
0.752675	0.013456
0.753750	0.013647
0.754650	0.013826
0.755562	0.014008
0.756600	0.014206
0.757600	0.014405
0.758500	0.014587
0.759438	0.014767
0.760338	0.014955
0.761312	0.015145
0.762138	0.015328
0.763013	0.015503
0.763888	0.015689
0.764825	0.015879
0.765638	0.016066
0.766500	0.016243
0.767325	0.016424
0.768188	0.016617
0.769038	0.016808
0.769825	0.016982
0.770575	0.017155
0.771425	0.017349
0.772250	0.017539
0.772375	0.017580
0.772488	0.017604
0.772538	0.017627
0.772600	0.017647
0.772563	0.017648
0.772538	0.017648
0.772475	0.017648
0.772450	0.017647
0.772475	0.017648
0.772438	0.017649
0.772400	0.017649
0.772388	0.017650
0.772375	0.017654
0.772338	0.017656
0.772338	0.017658
0.772288	0.017659
0.772288	0.017659
