0.005475	-0.000001
0.029075	0.000004
0.052788	0.000010
0.076588	0.000015
0.100188	0.000021
0.122887	0.000027
0.145400	0.000034
0.168613	0.000042
0.191700	0.000050
0.214088	0.000060
0.236063	0.000071
0.258787	0.000084
0.281750	0.000099
0.303825	0.000117
0.324888	0.000135
0.346138	0.000158
0.367650	0.000187
0.388075	0.000222
0.406725	0.000259
0.424763	0.000311
0.442825	0.000366
0.461250	0.000417
0.477000	0.000482
0.492238	0.000545
0.507725	0.000624
0.523075	0.000707
0.536950	0.000794
0.550063	0.000883
0.562788	0.000987
0.574575	0.001097
0.585713	0.001209
0.596038	0.001323
0.606112	0.001445
0.615925	0.001575
0.625438	0.001708
0.633975	0.001838
0.642363	0.001970
0.650788	0.002112
0.658837	0.002257
0.666313	0.002396
0.673600	0.002538
0.681025	0.002688
0.688200	0.002843
0.694963	0.002994
0.701288	0.003142
0.707675	0.003295
0.714013	0.003452
0.720250	0.003608
0.725912	0.003757
0.731675	0.003912
0.737625	0.004079
0.743550	0.004245
0.748688	0.004396
0.753825	0.004549
0.759213	0.004715
0.764625	0.004881
0.769713	0.005040
0.774613	0.005198
0.779637	0.005362
0.784525	0.005529
0.789250	0.005691
0.793763	0.005849
0.798325	0.006012
0.803075	0.006180
0.807825	0.006346
0.812138	0.006503
0.816425	0.006665
0.820938	0.006838
0.825463	0.007011
0.829563	0.007171
0.833600	0.007331
0.838000	0.007503
0.842463	0.007677
0.846450	0.007839
0.850413	0.007995
0.854400	0.008166
0.858000	0.008341
0.862050	0.008508
0.865888	0.008668
0.869850	0.008834
0.873988	0.009010
0.877750	0.009184
0.881425	0.009343
0.885200	0.009506
0.889212	0.009681
0.893275	0.009857
0.896950	0.010018
0.900563	0.010177
0.904312	0.010347
0.908138	0.010517
0.911763	0.010682
0.915250	0.010844
0.918900	0.011012
0.922600	0.011181
0.926250	0.011350
0.929713	0.011514
0.933275	0.011680
0.936850	0.011851
0.940525	0.012022
0.943850	0.012182
0.947225	0.012343
0.950913	0.012520
0.954613	0.012696
0.958000	0.012858
0.961288	0.013017
0.964638	0.013185
0.968200	0.013355
0.971525	0.013519
0.974475	0.013679
0.977875	0.013844
0.981250	0.014016
0.984650	0.014182
0.987888	0.014342
0.991200	0.014502
0.994750	0.014673
0.998200	0.014843
1.001275	0.014998
1.004338	0.015154
1.007787	0.015327
1.011150	0.015502
1.014325	0.015661
1.017375	0.015819
1.018238	0.015866
1.018675	0.015888
1.019000	0.015905
1.019287	0.015921
1.019325	0.015924
1.019313	0.015923
1.019313	0.015923
1.019275	0.015923
1.019238	0.015924
1.019275	0.015924
1.019300	0.015924
1.019300	0.015924
1.019163	0.015924
1.019200	0.015925
1.019200	0.015924
